"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: dataLength","Param: dataSet","Param: logVariety","Param: searcherType","Param: seed","Param: termLength"
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.054921,0.000206,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.070491,0.004137,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.123895,0.000917,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.158837,0.000518,"us/op",100,RANDOM,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.894172,0.008157,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.010751,0.004764,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.994520,0.006278,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.072038,0.007837,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.895686,0.019109,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.094550,0.018876,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.930536,0.004043,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.949188,0.052511,"us/op",1000,KING_JAMES_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.053333,0.012076,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.088853,0.034373,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.089711,0.016369,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.157160,0.012443,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.937596,0.050903,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.164084,0.019219,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.979588,0.035103,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,2.164997,0.027648,"us/op",1000,KING_JAMES_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.701473,0.016424,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.786438,0.005586,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.794230,0.019306,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.860537,0.005780,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.682394,0.009277,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.618061,0.008296,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.607803,0.008190,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.754313,0.001697,"us/op",1000,LUTHER_1912_BIBLE,7,UNSAFE_BIT_SLICED_SWAR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.831716,0.010125,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,3
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.888161,0.016899,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,19
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.970450,0.011640,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,40
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,0.978604,0.006208,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR_PAIR,90210,59
"com.openkappa.runtime.stringsearch.IndexOfBenchmark.indexOfSearcher","avgt",1,5,1.634637,0.024121,"us/op",1000,LUTHER_1912_BIBLE,12,UNSAFE_BIT_SLICED_SWAR,90210,3
